sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule
BG-01023,Tripura,23.135203,91.51591,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01024,Assam,26.640055,91.30661,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01025,Arunachal Pradesh,28.378908,96.061078,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01026,Arunachal Pradesh,28.558078,95.32979,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01027,Assam,27.279875,94.027764,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01028,Assam,27.306928,95.77965,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01029,Arunachal Pradesh,28.436714,93.475771,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01030,Sikkim,27.82998,88.479964,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01031,Tripura,23.343265,91.479367,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01032,Meghalaya,25.678774,90.534074,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01033,Mizoram,23.985521,92.537955,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01034,Tripura,23.756715,91.761016,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01035,Sikkim,27.871919,88.547869,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01036,Tripura,23.430528,91.380214,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01037,Sikkim,27.818357,88.656006,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01038,Arunachal Pradesh,27.970367,96.076767,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01039,Assam,26.464064,90.705283,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01040,Tripura,24.053523,91.65997,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01041,Tripura,23.420037,91.599115,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01042,Sikkim,27.558969,88.430909,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01043,Tripura,23.905815,91.481113,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01044,Tripura,23.355058,91.339934,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01045,Assam,26.746154,93.449973,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01046,Assam,26.392547,92.52836,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01047,Arunachal Pradesh,28.065785,97.006511,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01048,Assam,26.513697,91.974177,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01049,Tripura,23.229502,91.393222,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01050,Sikkim,27.612064,88.432838,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01051,Manipur,23.933236,94.180598,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01052,Tripura,24.145658,92.166359,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01053,Meghalaya,25.337267,89.909631,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01054,Tripura,23.668867,91.487661,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01055,Tripura,23.84884,91.931749,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01056,Tripura,23.290735,91.408408,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01057,Tripura,24.344523,92.092358,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01058,Tripura,23.501042,91.690662,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01059,Tripura,23.672941,91.241592,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01060,Sikkim,27.962946,88.739556,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01061,Sikkim,28.034317,88.486808,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01062,Sikkim,28.00374,88.675374,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01063,Sikkim,27.621775,88.359451,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01064,Tripura,23.863457,91.750895,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01065,Manipur,25.413865,93.854327,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01066,Tripura,23.603027,91.744768,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01067,Tripura,23.752682,91.249129,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01068,Arunachal Pradesh,28.85239,96.114169,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01069,Arunachal Pradesh,27.890373,95.394084,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01070,Arunachal Pradesh,27.805935,92.8159,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01071,Sikkim,28.055773,88.684051,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01072,Tripura,24.089759,91.905714,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01073,Arunachal Pradesh,27.963257,93.715321,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01074,Arunachal Pradesh,28.888492,94.475339,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01075,Arunachal Pradesh,29.300779,95.779526,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01076,Tripura,23.5268,91.555509,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01077,Arunachal Pradesh,28.941055,94.526166,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01078,Sikkim,27.48329,88.254306,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01079,Arunachal Pradesh,28.291053,95.362636,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01080,Sikkim,27.636537,88.462728,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01081,Meghalaya,25.184162,92.562905,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01082,Tripura,24.422379,92.177901,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01083,Tripura,23.575034,91.832217,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01084,Sikkim,27.713553,88.399056,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01085,Meghalaya,25.197338,90.863254,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01086,Tripura,23.941739,91.830218,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01087,Manipur,24.472295,94.36172,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01088,Sikkim,27.657943,88.835839,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01089,Tripura,23.501833,91.618369,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01090,Arunachal Pradesh,27.995784,96.117381,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01091,Arunachal Pradesh,27.083632,93.034749,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01092,Tripura,23.995485,91.997795,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01093,Arunachal Pradesh,28.486915,96.075268,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01094,Sikkim,27.483878,88.21267,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01095,Assam,26.087385,93.876202,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01096,Sikkim,28.062572,88.73786,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01097,Sikkim,27.528746,88.347278,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01098,Meghalaya,25.325383,90.800144,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01099,Tripura,23.974884,91.30557,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01100,Arunachal Pradesh,28.649287,94.361314,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01101,Meghalaya,25.788006,90.224531,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01102,Tripura,23.114103,91.58477,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01103,Tripura,24.010443,91.696691,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01104,Arunachal Pradesh,27.514885,95.917843,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01105,Arunachal Pradesh,28.876239,96.153826,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01106,Arunachal Pradesh,27.918244,93.163966,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01107,Assam,26.152992,91.365566,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01108,Arunachal Pradesh,27.094101,92.131549,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01109,Sikkim,27.87881,88.793267,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01110,Meghalaya,25.878322,90.132726,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01111,Assam,26.369782,90.901234,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01112,Sikkim,27.648301,88.215453,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01113,Tripura,23.586297,91.374901,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01114,Arunachal Pradesh,27.917883,92.907093,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01115,Assam,26.794712,92.886215,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01116,Arunachal Pradesh,28.28837,93.783555,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01117,Meghalaya,25.207363,92.645085,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01118,Arunachal Pradesh,27.601879,94.022234,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01119,Tripura,23.1512,91.384923,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01120,Meghalaya,25.845187,90.558581,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01121,Tripura,23.527207,91.47835,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01122,Arunachal Pradesh,29.222402,95.725954,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01123,Tripura,24.440785,92.220016,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01124,Arunachal Pradesh,28.218069,93.011389,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01125,Tripura,23.512151,91.343046,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01126,Arunachal Pradesh,26.968437,92.424182,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01127,Tripura,23.448275,91.595265,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01128,Arunachal Pradesh,28.108469,94.491901,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01129,Sikkim,27.997686,88.568209,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01130,Assam,26.659659,92.397768,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01131,Tripura,23.508936,91.33887,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01132,Tripura,23.393212,91.328101,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01133,Meghalaya,25.754093,90.757873,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01134,Meghalaya,25.252492,90.104213,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01135,Sikkim,27.644387,88.215646,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01136,Arunachal Pradesh,29.213515,94.545616,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01137,Assam,26.191195,93.132696,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01138,Assam,27.108912,94.431252,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01139,Sikkim,27.839494,88.553452,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01140,Tripura,23.246237,91.361366,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01141,Arunachal Pradesh,27.361816,92.503018,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01142,Tripura,23.255536,91.757004,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01143,Meghalaya,25.461021,90.392015,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01144,Mizoram,21.946293,92.905346,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01145,Assam,27.426177,95.59795,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01146,Tripura,24.195781,91.934507,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01147,Tripura,23.797823,91.266907,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01148,Assam,26.910556,94.472853,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01149,Sikkim,27.932894,88.789532,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01150,Sikkim,27.607507,88.430975,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01151,Sikkim,27.702224,88.332829,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01152,Arunachal Pradesh,28.41685,95.482853,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01153,Tripura,23.904669,91.834613,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01154,Assam,26.293406,92.75981,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01155,Tripura,23.756851,91.933392,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01156,Arunachal Pradesh,28.740771,96.434427,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01157,Arunachal Pradesh,28.251591,94.080116,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01158,Assam,26.687781,92.756756,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01159,Arunachal Pradesh,28.575551,94.720523,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01160,Arunachal Pradesh,27.628182,93.499616,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01161,Sikkim,27.949351,88.164162,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01162,Sikkim,27.897122,88.855683,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01163,Manipur,24.624036,93.848343,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01164,Arunachal Pradesh,28.184399,94.69054,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01165,Assam,26.062989,90.429454,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01166,Arunachal Pradesh,27.514505,94.175386,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01167,Tripura,22.998645,91.654663,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01168,Assam,26.760673,90.861044,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01169,Sikkim,27.79892,88.336361,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01170,Tripura,23.853461,91.844461,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01171,Meghalaya,25.797083,90.303351,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01172,Arunachal Pradesh,27.479517,92.544695,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01173,Manipur,24.647164,94.004757,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01174,Tripura,23.952902,92.008157,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01175,Tripura,24.503388,92.157965,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01176,Meghalaya,25.818055,90.17644,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-01177,Assam,26.563534,90.269525,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
