rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,elevation,slope,aspect,landslide,sample_source,data_type,State,Latitude,Longitude,event_date
9.1,27.2,55.4,0.425116,4614.0,17.8804,66.3614,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.909676,96.534519,2016-07-16
21.4,40.2,100.5,0.3856,4520.0,1.3978,228.4956,0,spatial_background_sample,spatial_background_reference,Sikkim,27.765354,88.33663,2022-06-15
3.4,16.7,52.0,0.280652,49.0,0.9264,0.0,0,spatial_background_sample,spatial_background_reference,Assam,26.480881,89.923428,2010-04-02
49.6,115.7,144.0,0.484948,43.0,1.3813,227.8874,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.315094,90.287053,2007-07-19
1.1,7.5,24.7,0.401125,741.0,5.5901,85.2565,1,GSI_field_inventory,observed_landslide,Mizoram,24.10864167,93.54198333,
69.7,117.2,223.0,0.458955,112.0,1.8523,0.0,0,spatial_background_sample,spatial_background_reference,Assam,27.007186,95.11745,2022-05-15
24.4,91.0,102.8,0.465482,51.0,9.6552,211.1967,0,spatial_background_sample,spatial_background_reference,Tripura,23.444061,91.342611,2018-05-18
1.6,5.5,19.9,0.39236,4819.0,66.0298,303.1184,0,spatial_background_sample,spatial_background_reference,Sikkim,27.85859,88.819812,2025-09-11
21.7,73.4,91.9,0.460333,61.0,2.0183,90.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.414655,91.527673,2018-05-18
0.3,1.4,127.0,0.324372,47.0,4.5222,114.1345,0,spatial_background_sample,spatial_background_reference,Assam,26.351546,90.470264,2011-03-23
21.0,66.5,80.0,0.460333,70.0,9.2384,186.2167,0,spatial_background_sample,spatial_background_reference,Tripura,23.360467,91.475161,2018-05-18
118.6,225.7,342.4,0.500802,1449.0,1.3841,132.0643,1,GSI_field_inventory,observed_landslide,Meghalaya,25.51973,91.28443,
0.9,2.3,8.7,0.423958,18.0,0.8006,253.1651,1,GSI_field_inventory,observed_landslide,Mizoram,24.80375556,92.733375,
26.9,65.8,86.8,0.436249,44.0,4.0973,312.6241,0,spatial_background_sample,spatial_background_reference,Tripura,23.026312,91.709582,2018-05-18
7.0,47.3,255.4,0.493329,79.0,2.9639,159.5387,0,spatial_background_sample,spatial_background_reference,Assam,26.699172,93.72331,2016-05-22
8.8,22.0,36.2,0.413542,3451.0,27.7652,227.4915,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.961981,95.229424,2016-04-22
20.3,35.6,124.3,0.425634,1797.0,19.2108,95.3252,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.685658,94.19733,2016-07-17
29.7,46.0,151.6,0.423625,2189.0,16.5664,330.4238,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.235308,94.530092,2016-07-17
5.8,28.1,59.8,0.418871,4853.0,22.1951,260.8785,0,spatial_background_sample,spatial_background_reference,Sikkim,27.984856,88.574411,2021-08-27
29.7,100.0,255.8,0.364594,980.0,26.7301,125.9177,1,GSI_field_inventory,observed_landslide,Mizoram,22.660692,92.855602,
23.5,41.6,83.1,0.490278,109.0,1.3948,131.6111,0,spatial_background_sample,spatial_background_reference,Assam,27.353413,94.883929,2018-08-24
89.7,205.1,245.3,0.489951,804.0,4.1402,227.9218,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.460756,90.527386,2025-05-30
28.1,57.0,80.6,0.384845,4489.0,29.9462,32.6457,0,spatial_background_sample,spatial_background_reference,Sikkim,27.80778,88.4156,2014-07-08
0.0,0.0,1.1,0.401289,4739.0,26.928,69.5024,0,spatial_background_sample,spatial_background_reference,Sikkim,27.9185,88.536736,2022-11-20
6.8,38.0,79.4,0.353783,5482.0,26.7179,294.6844,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.885628,92.632287,2016-07-17
43.8,80.2,144.1,0.442388,59.0,5.4813,250.3054,0,spatial_background_sample,spatial_background_reference,Assam,26.509308,90.694489,2020-06-02
16.1,23.5,92.7,0.381817,4926.0,38.3821,82.9645,0,spatial_background_sample,spatial_background_reference,Sikkim,27.814192,88.424568,2012-06-22
26.0,112.0,202.6,0.427265,2141.0,26.2686,10.625,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.322772,93.253866,2016-07-17
22.4,46.5,74.1,0.47771,274.0,22.9865,122.2527,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.64978,90.484673,2007-07-19
93.3,158.0,173.6,0.379844,626.0,18.6923,123.3826,1,GSI_field_inventory,observed_landslide,Mizoram,23.53888889,92.6625,
59.7,117.8,187.5,0.425807,1511.0,21.9494,50.061,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.174809,92.9297,2016-07-16
0.7,6.2,186.4,0.416141,50.0,2.7772,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.632808,91.142757,2016-05-22
98.7,157.9,176.0,0.49308,956.0,4.8101,140.2294,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.694589,92.387455,2025-05-30
38.9,84.8,158.3,0.486917,177.0,2.2916,246.1674,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.936857,95.969075,2016-07-17
11.6,50.0,100.0,0.487839,89.0,5.0639,204.1642,0,spatial_background_sample,spatial_background_reference,Assam,26.933784,94.192343,2020-06-05
4.3,17.0,216.3,0.492982,117.0,16.1986,120.0629,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.792032,90.5975,2024-10-08
14.4,90.3,199.0,0.367323,1009.0,28.8147,209.7599,1,GSI_field_inventory,observed_landslide,Mizoram,23.229765,93.127521,
30.2,60.9,166.5,0.426415,2112.0,24.1123,244.3087,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.117901,93.505428,2016-07-17
67.8,120.5,158.2,0.379417,797.0,20.2777,281.371,1,GSI_field_inventory,observed_landslide,Mizoram,23.62833333,92.72333333,
24.6,107.8,151.1,0.481509,154.0,0.9264,180.0,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.783276,95.954179,2016-07-17
10.6,28.2,51.2,0.395164,4121.0,32.3325,232.1862,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.18228,96.103463,2016-04-22
26.6,107.2,179.4,0.425472,2259.0,54.2851,270.6661,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.921412,96.931293,2016-07-17
4.2,8.5,12.6,0.385503,130.0,5.1295,79.6227,0,spatial_background_sample,spatial_background_reference,Tripura,23.705427,91.898051,2009-07-10
10.2,21.3,65.3,0.424536,3357.0,41.3117,64.9663,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.175465,94.471044,2016-07-16
136.7,225.9,231.0,0.315525,218.0,3.0261,90.0,0,spatial_background_sample,spatial_background_reference,Mizoram,23.419914,92.383542,2024-05-28
54.9,118.1,157.5,0.379844,989.0,18.7035,285.2472,1,GSI_field_inventory,observed_landslide,Mizoram,23.52944444,92.72944444,
8.3,51.1,179.2,0.426159,1685.0,15.2443,280.2532,0,spatial_background_sample,spatial_background_reference,Manipur,25.253002,93.800923,2008-07-01
11.5,12.9,14.3,0.411405,2116.0,4.2473,150.5646,0,spatial_background_sample,spatial_background_reference,Sikkim,27.615497,88.46315,2023-10-04
62.1,110.2,183.3,0.427033,739.0,28.0985,1.9833,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.948206,94.811376,2016-07-17
11.7,61.0,77.0,0.397655,93.0,4.9148,124.3409,0,spatial_background_sample,spatial_background_reference,Tripura,24.365329,92.101553,2018-05-18
14.9,24.7,45.7,0.485499,293.0,16.8272,216.6813,0,spatial_background_sample,spatial_background_reference,Nagaland,26.490146,94.250483,2009-07-27
21.5,68.8,120.5,0.425356,3631.0,34.3302,331.1689,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.898393,97.04324,2016-07-16
29.2,50.1,156.7,0.486719,130.0,4.7378,167.2914,0,spatial_background_sample,spatial_background_reference,Assam,27.52009,95.491217,2016-05-22
2.7,12.2,20.0,0.399807,80.0,17.2885,105.0557,0,spatial_background_sample,spatial_background_reference,Tripura,23.855506,91.69006,2009-07-10
2.2,7.0,11.9,0.408295,5235.0,40.9589,284.0142,0,spatial_background_sample,spatial_background_reference,Sikkim,27.972564,88.497397,2015-07-08
4.7,23.6,33.6,0.364963,5408.0,26.5369,132.8403,0,spatial_background_sample,spatial_background_reference,Sikkim,27.973952,88.785422,2014-06-24
11.2,20.4,41.2,0.483807,43.0,1.3858,48.0576,0,spatial_background_sample,spatial_background_reference,Assam,26.027365,91.178987,2018-06-14
14.2,45.8,151.2,0.491805,347.0,17.1472,260.9545,0,spatial_background_sample,spatial_background_reference,Nagaland,25.56075,93.571462,2025-07-08
21.0,66.5,80.0,0.45611,38.0,4.0295,270.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.343265,91.479367,2018-05-18
50.6,81.7,140.9,0.426332,2926.0,30.2473,232.4071,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.967511,95.391715,2016-07-17
41.7,134.8,168.2,0.494781,204.0,14.3547,259.0734,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.722179,90.26922,2025-05-30
21.3,71.9,117.6,0.404156,1144.0,30.6554,212.8773,1,GSI_field_inventory,observed_landslide,Mizoram,23.33529167,93.11214167,
20.4,28.7,89.7,0.495999,798.0,23.0724,33.3724,0,spatial_background_sample,spatial_background_reference,Assam,26.22045,93.476473,2016-07-20
9.1,22.2,46.9,0.422884,5114.0,65.5588,49.7065,0,spatial_background_sample,spatial_background_reference,Sikkim,27.575032,88.202401,2024-07-21
4.2,8.5,12.6,0.386482,138.0,11.151,279.4427,0,spatial_background_sample,spatial_background_reference,Tripura,23.832838,91.884073,2009-07-10
7.6,9.3,30.2,0.358443,5495.0,54.0218,118.7689,0,spatial_background_sample,spatial_background_reference,Sikkim,27.89158,88.634872,2012-06-22
9.0,188.0,240.3,0.493528,117.0,10.2217,95.1447,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.79638,90.573667,2025-05-31
49.4,108.6,154.4,0.377302,910.0,35.6282,332.4433,1,GSI_field_inventory,observed_landslide,Mizoram,23.73,92.75833333,
16.1,23.5,92.7,0.34475,5419.0,51.5508,219.6182,0,spatial_background_sample,spatial_background_reference,Sikkim,27.640707,88.212172,2012-06-22
61.9,120.9,163.8,0.376667,990.0,28.5329,73.5698,1,GSI_field_inventory,observed_landslide,Mizoram,23.69333333,92.72055556,
58.3,95.6,224.7,0.454896,268.0,14.363,79.0801,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.797083,90.303351,2020-05-26
0.0,1.1,15.7,0.326266,5138.0,14.4761,308.7782,0,spatial_background_sample,spatial_background_reference,Sikkim,27.90371,88.24024,2022-05-29
36.3,74.2,158.3,0.42379,3684.0,36.1775,5.7308,0,spatial_background_sample,spatial_background_reference,Sikkim,27.658227,88.329395,2021-05-18
2.2,83.5,120.9,0.424804,1690.0,26.6811,184.0856,0,spatial_background_sample,spatial_background_reference,Manipur,25.413865,93.854327,2018-08-02
65.6,119.8,521.2,0.330368,67.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.701967,90.980456,2024-07-05
5.1,168.5,251.3,0.481333,138.0,30.7272,9.1668,1,GSI_field_inventory,observed_landslide,Assam,26.17027,91.698,
0.1,0.1,0.1,0.430417,129.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Nagaland,26.857589,94.914493,2022-11-12
2.8,5.1,9.9,0.417836,5277.0,21.4732,160.983,0,spatial_background_sample,spatial_background_reference,Sikkim,27.9887,88.43994,2014-07-08
96.8,145.9,241.8,0.360083,763.0,15.6649,116.5753,1,GSI_field_inventory,observed_landslide,Mizoram,23.108018,92.746279,
1.9,6.4,31.5,0.426049,4191.0,31.4126,111.7574,0,spatial_background_sample,spatial_background_reference,Sikkim,27.902691,88.554477,2025-09-11
6.3,27.0,50.9,0.417454,570.0,22.8832,310.6376,0,spatial_background_sample,spatial_background_reference,Manipur,24.670018,94.528887,2007-08-28
37.5,70.1,197.8,0.427436,2703.0,41.6201,349.3479,0,spatial_background_sample,spatial_background_reference,Sikkim,27.610794,88.364423,2012-06-22
0.5,6.1,13.1,0.396208,103.0,10.5652,301.3427,0,spatial_background_sample,spatial_background_reference,Tripura,23.999807,91.875124,2009-07-10
33.5,82.5,121.5,0.427295,2048.0,38.5739,173.4325,0,spatial_background_sample,spatial_background_reference,Sikkim,27.585503,88.352266,2014-07-08
69.9,109.1,243.7,0.430094,1412.0,28.751,256.7815,1,GSI_field_inventory,observed_landslide,Sikkim,27.56111111,88.65452778,
99.5,150.6,286.1,0.476866,99.0,3.2482,286.554,0,spatial_background_sample,spatial_background_reference,Assam,26.910556,94.472853,2022-05-15
32.3,193.2,214.1,0.487146,182.0,1.3955,228.4151,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.455267,96.037852,2016-07-16
45.3,102.7,144.5,0.380563,622.0,26.6875,46.8178,1,GSI_field_inventory,observed_landslide,Mizoram,23.595,92.81611111,
3.9,16.6,35.0,0.397961,5119.0,25.1395,182.2351,0,spatial_background_sample,spatial_background_reference,Sikkim,27.933633,88.46755,2013-08-28
33.9,86.2,104.5,0.46986,74.0,5.0412,336.4207,0,spatial_background_sample,spatial_background_reference,Tripura,23.585264,91.509821,2018-05-18
6.3,46.8,96.2,0.426987,3954.0,44.5684,159.3349,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.899727,97.325716,2016-07-17
8.2,18.8,42.2,0.454188,786.0,26.4235,319.9558,1,GSI_field_inventory,observed_landslide,Mizoram,24.29982222,93.59040833,
65.0,128.9,173.2,0.376812,837.0,22.979,193.2296,1,GSI_field_inventory,observed_landslide,Mizoram,23.44333333,92.68527778,
17.6,34.6,60.2,0.478033,36.0,2.0143,270.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.145142,91.800706,2009-07-10
88.4,264.3,363.0,0.49699,1099.0,21.5406,93.5268,1,GSI_field_inventory,observed_landslide,Meghalaya,25.320833,91.9275,
0.7,1.2,10.8,0.358246,5163.0,20.1593,326.8079,0,spatial_background_sample,spatial_background_reference,Sikkim,27.749554,88.243084,2025-07-19
1.5,11.3,28.0,0.404866,53.0,5.1441,100.3474,0,spatial_background_sample,spatial_background_reference,Tripura,24.086705,91.670003,2009-07-10
35.6,61.1,139.8,0.424501,2456.0,30.0045,202.4747,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.479039,94.513889,2016-07-17
2.3,10.6,25.0,0.480165,37.0,2.2244,65.3996,0,spatial_background_sample,spatial_background_reference,Tripura,23.696412,91.394657,2009-07-10
0.0,0.0,14.1,0.363927,1215.0,25.8343,21.9024,1,GSI_field_inventory,observed_landslide,Mizoram,23.25986389,93.16155278,
56.7,109.9,241.5,0.424012,1572.0,21.3835,131.3548,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.331564,95.3387,2016-07-17
10.7,72.1,87.3,0.393012,39.0,1.374,47.6107,0,spatial_background_sample,spatial_background_reference,Tripura,24.107024,91.998183,2018-05-18
26.6,52.6,123.6,0.425046,1729.0,34.3414,13.9875,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.208702,93.787357,2016-07-17
59.1,112.4,143.7,0.378135,879.0,28.0825,204.47,1,GSI_field_inventory,observed_landslide,Mizoram,23.71416667,92.85805556,
2.8,5.1,9.9,0.422427,5172.0,26.426,318.4464,0,spatial_background_sample,spatial_background_reference,Sikkim,28.004386,88.608986,2014-07-08
16.3,42.1,122.2,0.425552,2766.0,20.7023,153.9636,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.683272,94.24339,2016-07-16
13.1,139.0,201.9,0.392693,119.0,5.0312,90.0,0,spatial_background_sample,spatial_background_reference,Mizoram,23.31678,92.401053,2024-07-02
18.4,50.7,78.2,0.48976,71.0,1.3906,48.2326,0,spatial_background_sample,spatial_background_reference,Assam,26.737208,93.535007,2020-06-05
59.9,262.5,377.3,0.380906,750.0,22.7936,99.9824,1,GSI_field_inventory,observed_landslide,Mizoram,23.195661,92.73562,
55.9,132.8,162.0,0.489091,192.0,4.1134,270.0,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.924992,90.583098,2024-06-30
69.9,109.1,243.7,0.430094,1557.0,38.4879,3.9495,1,GSI_field_inventory,observed_landslide,Sikkim,27.52838889,88.59972222,
4.7,73.8,169.8,0.467088,56.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.174667,92.314309,2016-05-17
6.2,22.9,41.9,0.293737,4989.0,26.2839,349.1725,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.375023,96.097391,2016-04-22
26.3,50.2,65.6,0.478183,114.0,10.2509,323.5812,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.361432,90.3287,2014-09-20
37.5,70.1,197.8,0.428397,4340.0,44.0619,230.5873,0,spatial_background_sample,spatial_background_reference,Sikkim,27.543708,88.32741,2012-06-22
14.9,37.4,72.6,0.414518,1447.0,3.0686,270.0,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.195153,92.704738,2022-04-04
6.7,66.4,92.7,0.36,5177.0,7.9968,202.9569,0,spatial_background_sample,spatial_background_reference,Sikkim,27.712046,88.219664,2014-07-01
7.9,53.9,66.6,0.40243,131.0,12.1388,221.2571,0,spatial_background_sample,spatial_background_reference,Tripura,24.216958,91.931692,2018-05-18
47.6,123.4,165.6,0.474804,108.0,2.7772,180.0,0,spatial_background_sample,spatial_background_reference,Assam,27.493586,94.87058,2016-05-17
11.7,45.5,84.7,0.420006,2046.0,48.957,181.8301,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.161308,97.069046,2016-07-16
8.3,55.3,146.7,0.419153,33.0,18.7555,180.0,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.198447,90.357338,2025-06-25
73.1,205.0,326.5,0.393013,33.0,2.7725,131.8973,0,spatial_background_sample,spatial_background_reference,Assam,26.212116,89.7585,2022-05-15
47.7,88.6,107.8,0.37651,789.0,29.7753,294.2211,1,GSI_field_inventory,observed_landslide,Mizoram,23.76083333,92.8475,
32.9,76.5,127.1,0.478836,36.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.22866,91.119091,2020-06-05
11.3,19.4,49.9,0.400882,67.0,12.0366,350.3463,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.252492,90.104213,2025-05-28
28.1,81.0,211.6,0.42379,4378.0,51.9428,272.1765,0,spatial_background_sample,spatial_background_reference,Sikkim,27.529154,88.355354,2021-05-18
94.2,199.6,293.6,0.483961,93.0,1.0365,90.0,0,spatial_background_sample,spatial_background_reference,Assam,26.658078,94.144859,2014-09-22
37.8,68.3,137.9,0.426308,2971.0,33.5647,167.1076,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.098962,96.0995,2016-07-17
17.1,38.0,107.1,0.425068,1007.0,46.8921,321.9099,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.963257,93.715321,2016-07-17
41.1,111.6,151.4,0.423408,1826.0,26.6378,357.922,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.247925,93.266881,2016-04-22
4.3,178.0,224.9,0.487952,440.0,14.3213,230.7005,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.799509,90.838641,2025-05-31
13.5,36.7,102.2,0.424911,584.0,48.3671,347.7797,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.028799,93.664701,2016-07-16
118.4,169.1,246.8,0.363687,835.0,17.6988,119.6424,1,GSI_field_inventory,observed_landslide,Mizoram,23.183856,92.735346,
24.4,110.0,206.6,0.367958,728.0,31.4076,239.7531,1,GSI_field_inventory,observed_landslide,Mizoram,22.971217,92.925544,
