sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule,dem_tile,elevation,slope,aspect,terrain_source,terrain_source_type,terrain_status,reference_date,reference_date_source,reference_date_rule,rainfall_24h,rainfall_3d,rainfall_7d,rainfall_source,rainfall_source_type,rainfall_status,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,soil_moisture,soil_moisture_source,soil_moisture_source_type,soil_moisture_status
BG-03110,Sikkim,27.943484,88.511768,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4698.0,35.5756,39.7718,SRTM 1 arc-second DEM,DEM-derived,True,2021-08-27,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,8.0,37.3,77.2,Open-Meteo historical weather,reanalysis,available,0.428923,0.428208,0.427226,0.429185,0.428385,Open-Meteo ERA5-Land,reanalysis,available
BG-03111,Manipur,24.906647,93.336919,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E093,903.0,21.8673,147.7881,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-03,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,13.3,34.4,83.6,Open-Meteo historical weather,reanalysis,available,0.261161,0.255571,0.230411,0.325375,0.268129,Open-Meteo ERA5-Land,reanalysis,available
BG-03112,Arunachal Pradesh,27.753758,96.911593,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,4196.0,22.4079,218.344,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,13.7,77.8,159.8,Open-Meteo historical weather,reanalysis,available,0.424238,0.424929,0.426988,0.428065,0.426055,Open-Meteo ERA5-Land,reanalysis,available
BG-03113,Arunachal Pradesh,28.173801,93.585689,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,2429.0,26.7216,154.0722,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,16.2,31.5,46.8,Open-Meteo historical weather,reanalysis,available,0.412262,0.41228,0.409196,0.425589,0.414832,Open-Meteo ERA5-Land,reanalysis,available
BG-03114,Arunachal Pradesh,28.582853,96.219083,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,4258.0,24.4702,230.2426,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,36.1,62.5,122.1,Open-Meteo historical weather,reanalysis,available,0.424298,0.425149,0.425952,0.428595,0.425999,Open-Meteo ERA5-Land,reanalysis,available
BG-03115,Tripura,23.745795,91.912759,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,137.0,4.6222,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,4.2,8.5,12.6,Open-Meteo historical weather,reanalysis,available,0.401393,0.402304,0.405435,0.332881,0.385503,Open-Meteo ERA5-Land,reanalysis,available
BG-03116,Sikkim,27.614286,88.204025,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4559.0,11.8082,231.7748,SRTM 1 arc-second DEM,DEM-derived,True,2021-06-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,9.3,22.6,82.9,Open-Meteo historical weather,reanalysis,available,0.418327,0.422244,0.409982,0.429839,0.420098,Open-Meteo ERA5-Land,reanalysis,available
BG-03117,Tripura,23.610808,91.240907,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,28.0,6.535,351.1384,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,19.0,77.5,102.3,Open-Meteo historical weather,reanalysis,available,0.454649,0.46253,0.456226,0.40047,0.443469,Open-Meteo ERA5-Land,reanalysis,available
BG-03118,Meghalaya,25.929495,90.711964,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,161.0,13.0223,212.9686,SRTM 1 arc-second DEM,DEM-derived,True,2025-06-25,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,10.1,59.9,119.3,Open-Meteo historical weather,reanalysis,available,0.474512,0.483667,0.500524,0.513054,0.492939,Open-Meteo ERA5-Land,reanalysis,available
BG-03119,Sikkim,27.871514,88.352332,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4664.0,33.7488,99.7532,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,16.1,23.5,92.7,Open-Meteo historical weather,reanalysis,available,0.413881,0.411214,0.376411,0.423,0.406126,Open-Meteo ERA5-Land,reanalysis,available
BG-03120,Assam,27.334245,94.756565,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E094,99.0,1.3947,228.3839,SRTM 1 arc-second DEM,DEM-derived,True,2017-06-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,61.7,87.3,196.0,Open-Meteo historical weather,reanalysis,available,0.478387,0.474024,0.481673,0.510411,0.486124,Open-Meteo ERA5-Land,reanalysis,available
BG-03121,Assam,27.552954,95.599271,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E095,136.0,1.3962,228.4403,SRTM 1 arc-second DEM,DEM-derived,True,2019-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,14.3,47.0,278.5,Open-Meteo historical weather,reanalysis,available,0.482107,0.492125,0.480565,0.516113,0.492728,Open-Meteo ERA5-Land,reanalysis,available
BG-03122,Arunachal Pradesh,28.038394,94.884296,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1369.0,34.2683,175.3733,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,42.8,104.7,144.2,Open-Meteo historical weather,reanalysis,available,0.419976,0.420458,0.420417,0.425321,0.421543,Open-Meteo ERA5-Land,reanalysis,available
BG-03123,Sikkim,28.005782,88.794736,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,5305.0,12.1501,121.7173,SRTM 1 arc-second DEM,DEM-derived,True,2015-07-08,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,3.5,9.5,17.9,Open-Meteo historical weather,reanalysis,available,0.390827,0.386244,0.275232,0.304607,0.339228,Open-Meteo ERA5-Land,reanalysis,available
BG-03124,Tripura,23.679044,91.461286,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,67.0,9.0749,275.8102,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.3,10.6,25.0,Open-Meteo historical weather,reanalysis,available,0.442952,0.44175,0.45981,0.426452,0.442741,Open-Meteo ERA5-Land,reanalysis,available
BG-03125,Sikkim,28.028755,88.710388,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,5149.0,1.3997,311.4352,SRTM 1 arc-second DEM,DEM-derived,True,2021-06-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,8.2,20.9,59.7,Open-Meteo historical weather,reanalysis,available,0.418196,0.39778,0.349262,0.35,0.37881,Open-Meteo ERA5-Land,reanalysis,available
BG-03126,Meghalaya,25.780128,89.973028,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E089,27.0,2.0568,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,45.3,125.6,187.5,Open-Meteo historical weather,reanalysis,available,0.415702,0.421357,0.424149,0.336446,0.399414,Open-Meteo ERA5-Land,reanalysis,available
BG-03127,Sikkim,28.069861,88.612578,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,5406.0,33.4446,267.1936,SRTM 1 arc-second DEM,DEM-derived,True,2021-06-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.8,5.0,20.4,Open-Meteo historical weather,reanalysis,available,0.426976,0.427929,0.414833,0.374851,0.411147,Open-Meteo ERA5-Land,reanalysis,available
BG-03128,Arunachal Pradesh,28.437749,96.109027,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,3553.0,42.6664,77.8471,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,20.2,52.9,99.7,Open-Meteo historical weather,reanalysis,available,0.424155,0.42481,0.426119,0.428,0.425771,Open-Meteo ERA5-Land,reanalysis,available
BG-03129,Sikkim,27.829066,88.265505,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5359.0,20.6829,324.4664,SRTM 1 arc-second DEM,DEM-derived,True,2025-07-19,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,1.7,3.1,13.6,Open-Meteo historical weather,reanalysis,available,0.251405,0.252363,0.183774,0.322548,0.252522,Open-Meteo ERA5-Land,reanalysis,available
BG-03130,Mizoram,22.634241,93.106802,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N22E093,378.0,22.6214,219.0968,SRTM 1 arc-second DEM,DEM-derived,True,2024-10-07,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.2,17.9,81.3,Open-Meteo historical weather,reanalysis,available,0.417643,0.418601,0.418488,0.419667,0.4186,Open-Meteo ERA5-Land,reanalysis,available
BG-03131,Nagaland,25.705625,93.548376,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,188.0,2.9608,159.6983,SRTM 1 arc-second DEM,DEM-derived,True,2025-07-07,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,12.1,52.3,133.3,Open-Meteo historical weather,reanalysis,available,0.478,0.484405,0.507667,0.457202,0.481818,Open-Meteo ERA5-Land,reanalysis,available
BG-03132,Arunachal Pradesh,28.765069,94.476502,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,3315.0,34.7504,136.2654,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,39.5,68.0,147.7,Open-Meteo historical weather,reanalysis,available,0.424833,0.425286,0.424125,0.428494,0.425685,Open-Meteo ERA5-Land,reanalysis,available
BG-03133,Arunachal Pradesh,28.275246,94.527082,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1276.0,17.5302,13.4442,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,29.7,46.0,151.6,Open-Meteo historical weather,reanalysis,available,0.421583,0.421786,0.422845,0.428149,0.423591,Open-Meteo ERA5-Land,reanalysis,available
BG-03134,Assam,27.570293,95.788955,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E095,150.0,3.4734,36.9457,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,30.9,51.4,151.7,Open-Meteo historical weather,reanalysis,available,0.47956,0.483077,0.488994,0.503917,0.488887,Open-Meteo ERA5-Land,reanalysis,available
BG-03135,Meghalaya,25.781088,90.108446,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,112.0,7.2229,82.6699,SRTM 1 arc-second DEM,DEM-derived,True,2023-04-13,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,0.0,0.0,0.0,Open-Meteo historical weather,reanalysis,available,0.258054,0.296077,0.250833,0.337065,0.285507,Open-Meteo ERA5-Land,reanalysis,available
BG-03136,Sikkim,27.879482,88.474766,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5180.0,33.9968,77.5389,SRTM 1 arc-second DEM,DEM-derived,True,2022-11-20,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,0.0,0.0,5.4,Open-Meteo historical weather,reanalysis,available,0.393583,0.396625,0.390589,0.424357,0.401289,Open-Meteo ERA5-Land,reanalysis,available
BG-03137,Arunachal Pradesh,27.741923,93.157091,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E093,1073.0,10.8847,22.336,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,21.4,54.9,210.0,Open-Meteo historical weather,reanalysis,available,0.427411,0.427756,0.426435,0.429411,0.427753,Open-Meteo ERA5-Land,reanalysis,available
BG-03138,Sikkim,27.464466,88.235146,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4377.0,29.7554,300.6056,SRTM 1 arc-second DEM,DEM-derived,True,2025-07-19,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,26.9,32.7,87.2,Open-Meteo historical weather,reanalysis,available,0.405571,0.408458,0.40981,0.423702,0.411885,Open-Meteo ERA5-Land,reanalysis,available
BG-03139,Meghalaya,25.818897,90.694251,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,354.0,13.2879,123.2117,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,43.1,93.7,107.5,Open-Meteo historical weather,reanalysis,available,0.479369,0.483077,0.475179,0.507268,0.486223,Open-Meteo ERA5-Land,reanalysis,available
BG-03140,Sikkim,27.981728,88.756508,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5449.0,40.898,333.6455,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-21,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.0,3.8,18.5,Open-Meteo historical weather,reanalysis,available,0.346815,0.337548,0.342976,0.403643,0.357746,Open-Meteo ERA5-Land,reanalysis,available
BG-03141,Tripura,23.145142,91.800706,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,36.0,2.0143,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,17.6,34.6,60.2,Open-Meteo historical weather,reanalysis,available,0.475554,0.485369,0.502417,0.448792,0.478033,Open-Meteo ERA5-Land,reanalysis,available
BG-03142,Tripura,23.879114,91.742708,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,140.0,6.6542,245.4301,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,1.5,11.3,28.0,Open-Meteo historical weather,reanalysis,available,0.405613,0.407935,0.411351,0.374327,0.399807,Open-Meteo ERA5-Land,reanalysis,available
BG-03143,Arunachal Pradesh,27.127515,95.461393,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E095,215.0,3.6264,300.6819,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,12.8,169.0,209.5,Open-Meteo historical weather,reanalysis,available,0.469845,0.48722,0.496893,0.514214,0.492043,Open-Meteo ERA5-Land,reanalysis,available
BG-03144,Tripura,23.484211,91.549685,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,74.0,5.5414,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.5,15.0,30.6,Open-Meteo historical weather,reanalysis,available,0.483042,0.488048,0.497702,0.467577,0.484092,Open-Meteo ERA5-Land,reanalysis,available
BG-03145,Meghalaya,25.75303,91.412095,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E091,829.0,5.1293,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,18.5,84.4,138.8,Open-Meteo historical weather,reanalysis,available,0.478607,0.484524,0.507208,0.500327,0.492667,Open-Meteo ERA5-Land,reanalysis,available
BG-03146,Sikkim,27.984377,88.665136,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,6278.0,22.8531,272.1988,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,7.6,9.3,30.2,Open-Meteo historical weather,reanalysis,available,0.401226,0.37822,0.308327,0.346,0.358443,Open-Meteo ERA5-Land,reanalysis,available
BG-03147,Manipur,24.644773,94.517148,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E094,479.0,9.4975,286.8552,SRTM 1 arc-second DEM,DEM-derived,True,2007-09-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,0.2,20.7,264.2,Open-Meteo historical weather,reanalysis,available,0.423268,0.424679,0.425798,0.428601,0.425586,Open-Meteo ERA5-Land,reanalysis,available
BG-03148,Sikkim,28.021071,88.672031,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,5309.0,19.6417,162.0656,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,7.6,9.3,30.2,Open-Meteo historical weather,reanalysis,available,0.401226,0.37822,0.308327,0.346,0.358443,Open-Meteo ERA5-Land,reanalysis,available
BG-03149,Arunachal Pradesh,28.262631,94.046601,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,2175.0,20.6258,219.3509,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,23.3,42.7,108.3,Open-Meteo historical weather,reanalysis,available,0.42272,0.423554,0.424565,0.426696,0.424384,Open-Meteo ERA5-Land,reanalysis,available
BG-03150,Sikkim,27.801776,88.351824,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4695.0,30.9249,235.4722,SRTM 1 arc-second DEM,DEM-derived,True,2021-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,10.8,21.5,74.9,Open-Meteo historical weather,reanalysis,available,0.389994,0.380702,0.180768,0.346208,0.324418,Open-Meteo ERA5-Land,reanalysis,available
BG-03151,Sikkim,27.563658,88.277692,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,3578.0,61.873,192.3865,SRTM 1 arc-second DEM,DEM-derived,True,2014-07-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,11.7,109.1,245.9,Open-Meteo historical weather,reanalysis,available,0.427256,0.427714,0.426179,0.429345,0.427624,Open-Meteo ERA5-Land,reanalysis,available
BG-03152,Assam,26.757745,92.246287,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E092,101.0,3.4643,36.7456,SRTM 1 arc-second DEM,DEM-derived,True,2017-05-20,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,12.5,23.2,28.5,Open-Meteo historical weather,reanalysis,available,0.437452,0.44381,0.469548,0.442911,0.44843,Open-Meteo ERA5-Land,reanalysis,available
BG-03153,Sikkim,27.967106,88.362456,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5131.0,14.2172,343.1995,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-29,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,3.2,5.3,22.8,Open-Meteo historical weather,reanalysis,available,0.424006,0.425637,0.417131,0.395696,0.415618,Open-Meteo ERA5-Land,reanalysis,available
