sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule,dem_tile,elevation,slope,aspect,terrain_source,terrain_source_type,terrain_status,reference_date,reference_date_source,reference_date_rule
BG-01786,Arunachal Pradesh,27.454,96.696276,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,981.0,25.34,74.1475,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01787,Assam,26.606169,91.174456,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E091,49.0,4.9778,303.845,SRTM 1 arc-second DEM,DEM-derived,True,2017-06-13,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01788,Sikkim,28.025205,88.759119,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,5106.0,2.0981,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01789,Tripura,23.58509,91.533826,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,54.0,14.7526,299.4221,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01790,Sikkim,28.011224,88.573921,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,5068.0,20.1628,63.8732,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-21,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01791,Sikkim,27.624372,88.245612,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4008.0,12.5604,29.4373,SRTM 1 arc-second DEM,DEM-derived,True,2022-10-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01792,Assam,27.444847,95.474315,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E095,137.0,1.0438,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2020-06-05,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01793,Assam,26.4551,92.208663,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E092,50.0,0.0,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01794,Tripura,23.813462,91.960603,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,236.0,11.9745,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01795,Sikkim,27.886799,88.205258,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5516.0,10.3939,243.8471,SRTM 1 arc-second DEM,DEM-derived,True,2022-08-25,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01796,Assam,27.362487,95.247059,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E095,114.0,1.3949,311.6088,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01797,Arunachal Pradesh,28.725427,94.580213,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,2103.0,28.3123,304.7699,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01798,Arunachal Pradesh,27.299844,92.122786,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E092,3448.0,33.6436,38.9673,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01799,Sikkim,27.499576,88.131578,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,3921.0,35.9009,253.1195,SRTM 1 arc-second DEM,DEM-derived,True,2022-10-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01800,Tripura,23.702871,91.829596,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,179.0,3.1704,73.0271,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01801,Arunachal Pradesh,28.627028,95.718492,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E095,1471.0,40.1645,203.1334,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01802,Sikkim,27.485289,88.105939,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4430.0,38.4743,238.0611,SRTM 1 arc-second DEM,DEM-derived,True,2022-10-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01803,Meghalaya,25.802541,90.835252,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,309.0,8.2504,131.9967,SRTM 1 arc-second DEM,DEM-derived,True,2025-07-02,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01804,Arunachal Pradesh,27.77024,92.57548,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E092,2491.0,50.2306,61.9002,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01805,Sikkim,27.842178,88.604056,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5132.0,55.6449,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2022-10-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01806,Meghalaya,25.717178,92.317768,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E092,866.0,8.3418,7.0306,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01807,Arunachal Pradesh,28.769172,96.56771,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,4139.0,30.1864,30.4899,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01808,Assam,26.004145,90.790054,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,53.0,8.241,276.41,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01809,Meghalaya,25.697636,90.576393,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,275.0,8.2464,312.0219,SRTM 1 arc-second DEM,DEM-derived,True,2019-06-27,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01810,Arunachal Pradesh,28.281038,93.341354,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,3473.0,42.3122,337.4659,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01811,Tripura,23.928706,91.957282,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,146.0,13.2507,333.2091,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01812,Tripura,24.348104,92.080342,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E092,136.0,20.9413,319.5123,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01813,Meghalaya,25.723973,90.944825,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,693.0,8.8797,223.5744,SRTM 1 arc-second DEM,DEM-derived,True,2007-09-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01814,Sikkim,27.987557,88.770947,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5553.0,40.7227,137.1023,SRTM 1 arc-second DEM,DEM-derived,True,2025-09-11,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01815,Arunachal Pradesh,28.026694,96.667593,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,1462.0,25.7167,346.809,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01816,Arunachal Pradesh,29.008562,94.828346,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N29E094,1264.0,40.3862,88.9108,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01817,Tripura,23.089776,91.54496,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,37.0,5.0382,156.499,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01818,Sikkim,27.842488,88.694073,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,3830.0,11.6528,321.6333,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01819,Tripura,23.847361,91.6299,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,50.0,2.1107,28.6642,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01820,Tripura,24.037674,91.94463,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,93.0,7.4822,137.6207,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01821,Meghalaya,25.51075,90.994469,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,655.0,13.0979,13.3567,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01822,Tripura,23.648805,91.743358,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,190.0,16.7265,93.0843,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01823,Arunachal Pradesh,28.273832,94.469664,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1569.0,22.196,244.1553,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01824,Tripura,23.634056,91.221816,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,29.0,11.4624,315.8645,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01825,Tripura,23.30539,91.732034,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,109.0,2.7372,47.4353,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01826,Sikkim,27.920016,88.550415,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4797.0,14.5328,20.6687,SRTM 1 arc-second DEM,DEM-derived,True,2022-11-20,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01827,Meghalaya,25.822851,90.732046,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,369.0,23.2607,329.9027,SRTM 1 arc-second DEM,DEM-derived,True,2007-07-19,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01828,Tripura,23.716661,91.263017,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,25.0,1.0118,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01829,Tripura,23.65445,91.893618,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,164.0,11.1366,99.4554,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01830,Sikkim,27.842919,88.63061,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5616.0,48.0025,124.594,SRTM 1 arc-second DEM,DEM-derived,True,2013-08-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01831,Tripura,23.56839,91.541753,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,57.0,13.6342,306.8674,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01832,Arunachal Pradesh,27.974857,94.445033,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E094,599.0,37.0034,256.349,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01833,Arunachal Pradesh,28.27274,96.407627,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,3230.0,31.2707,338.7291,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01834,Assam,26.282199,91.256995,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E091,44.0,2.7772,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2025-06-06,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01835,Tripura,23.455822,91.330223,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,56.0,2.1093,151.4079,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01836,Assam,26.732804,91.227928,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E091,62.0,2.1225,209.2418,SRTM 1 arc-second DEM,DEM-derived,True,2024-05-24,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01837,Assam,26.45173,91.138441,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E091,41.0,1.0347,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2016-08-31,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01838,Tripura,23.559493,91.564573,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,45.0,10.3675,74.6241,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01839,Arunachal Pradesh,27.921412,96.931293,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,2259.0,54.2851,270.6661,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01840,Tripura,23.42239,91.638378,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,118.0,17.6199,272.9183,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01841,Arunachal Pradesh,28.038738,93.041701,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,3204.0,41.3425,145.7927,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01842,Arunachal Pradesh,28.354885,93.627141,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,1945.0,41.4538,93.1482,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01843,Assam,26.510226,92.909448,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E092,71.0,0.9264,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01844,Sikkim,28.004386,88.608986,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,5172.0,26.426,318.4464,SRTM 1 arc-second DEM,DEM-derived,True,2014-07-08,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01845,Assam,26.86302,94.186234,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,86.0,0.9264,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01846,Sikkim,28.027055,88.59213,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,4904.0,28.4959,289.1258,SRTM 1 arc-second DEM,DEM-derived,True,2022-10-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01847,Sikkim,27.711414,88.297951,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5249.0,42.4375,53.0383,SRTM 1 arc-second DEM,DEM-derived,True,2022-06-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01848,Assam,26.67337,94.214596,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,98.0,1.8523,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-01849,Nagaland,25.609126,93.519281,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,310.0,17.3603,320.8813,SRTM 1 arc-second DEM,DEM-derived,True,2024-06-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
